x_coordinates,true_y,predicted_y,prediction_uncertainty,predict_time_s,update_tree_time_s
0.29901106616500894;0.5494197673966678,683.2093607278614,820.0540349404188,11.99931521146149,0.0004968910000116011,0.0007793510000055903
0.8088762679603216;0.30866070524212486,845.8398613943551,822.9256075316389,20.36487641524811,0.000470534999976735,0.0007664280000199142
0.33749712865028403;0.28181988083294973,886.3811497829397,936.3627468153425,45.226674013313655,0.00048051299995677255,0.0008979379999800585
0.10237864542328445;0.029820442050297102,659.7469119258205,656.7599158279735,154.9222265440717,0.00048665700001038203,0.0007044679999808068
0.6543610143639892;0.5072451655971942,1114.273162169354,1085.9725187357121,21.435935274702462,0.00046479999991788645,0.000808017000053951
0.7582654237862317;0.48608944544818367,827.1108177459207,902.8602628970298,38.676376819633354,0.0005082530000208862,0.0007664249999379535
0.4136438952783006;0.8281987603295,1147.4661607030555,1147.2893077609792,3.571659047324807,0.00048371599996244186,0.0006861570000182837
0.8622822485914161;0.8036204693270396,1475.5267339251682,1373.523570746666,217.2566293637177,0.0004403439999123293,0.0007754179999892585
0.9844180707462138;0.7919530987493445,1352.1419295083365,1409.615509070376,157.14636400150732,0.00044788699995024217,0.0008106520000410455
0.9212005695548471;0.42150571125596414,804.9121946200362,825.3610962229417,66.18362437085544,0.0005140979999396222,0.000677959000086048
0.3916785768337955;0.14166074020489305,1225.4680685699764,1225.0435658959898,12.055469460942675,0.0005343919999631908,0.0007372740000164413
0.5518667767721505;0.9268564822203847,1185.530931305763,1186.3911422405065,7.827045470293413,0.0004339700000173252,0.0006673940000609946
0.885885809786132;0.5368713318920639,1407.60989379457,1406.9028802685,29.44921910992066,0.0005102660001057302,0.00075566999998955
0.6204338661119143;0.9678698479576037,1252.3125863901544,1252.9414302059708,9.62672728575737,0.0005276619999676768,0.03974259200003871
0.6541599431699381;0.6461462143356818,1121.4260437940789,1021.0226071640967,100.39025171378073,0.0006762240000171005,0.0008622349999996004
0.11685099289423595;0.7360593856739637,1338.1975524967252,1334.977674227388,6.046116264743489,0.0005496370000628303,0.0008421960000077888
0.9455831493242691;0.655660512712615,817.0131833785697,794.9175291138242,35.60630181755717,0.0005220770000278208,0.0006916380000347999
0.254251706277032;0.6042007286151706,1330.5858685062863,1373.2690792264334,7.031033753970551,0.0004718399999319445,0.0008067870001013944
0.507120663539085;0.22529551915211554,1075.0133559511248,1075.3754648479958,4.155992673516735,0.0005422409999482625,0.0008663400000159527
0.35523720790228996;0.015294475297191856,463.1923721240106,455.2346508364204,18.646144787180425,0.0005421710000064195,0.0007751180000923341
0.4452885795527649;0.6674723562243332,710.8694935234389,731.7046439738828,16.01102253477425,0.00045944099997541343,0.0007993770000211953
0.9537696314795453;0.8164256724752993,1275.5802198708634,1316.632508324892,56.25583673538079,0.000518516999932217,0.0008324220000304194
0.1874326015159209;0.5225007233220164,1215.0060361204312,1208.0696434458819,47.66722915005045,0.000510827000084646,0.0007699850000335573
0.4786804347994815;0.6640258327759784,753.8715107851284,755.1548875210456,7.209387404124768,0.0004989199999272387,0.0007766499999206644
0.5799719571970677;0.13500801094977666,575.1824287259751,575.0934833877308,2.858180634461234,0.0005179499999030668,0.0008487879999847792
0.6922101139015117;0.8515272550467881,966.685464686615,959.108026995059,8.026682283927508,0.0005328319999762243,0.0007508749999942665
0.4757819347586545;0.5666028545351662,1018.4960083884424,1028.032520292676,56.69725603184012,0.0005130569999209911,0.0007978900000580325
0.22123102911403303;0.030187173109770038,465.17098438061635,474.0403553921238,38.89601502436659,0.0004995939999616894,0.0007228670000358761
0.8159135134169405;0.48561296391546316,1244.2300005214129,1142.7545462047076,77.06991553399655,0.0004933469999741646,0.0007596729999477247
0.7877008675724644;0.6389410651807392,1269.99628127767,1260.524953567502,13.323274503951936,0.000456043000099271,0.0006817390000151136
0.2983580084312012;0.9611619557417361,641.3497043948364,634.9865419175012,3.3045789130140375,0.0004305330000988761,0.0007281959999545506
0.22501716329266575;0.529944771490194,911.5961005122676,914.2441174039169,25.56796509459715,0.0005174990000114121,0.0008257239999238664
0.7929549182891531;0.30233910997829994,890.9106583903742,792.8603446434181,38.74062438662267,0.0005078490000869351,0.0006427939999866794
0.437404906414541;0.8530054316635006,761.3669016413847,754.0472144196219,5.19508406761631,0.00048515899993617495,0.0007420150000143622
0.4713157101663018;0.19407729394378415,737.3427722973074,737.7595956374151,1.29958074224533,0.0005075149999811401,0.0007223150000754686
0.9152047452631136;0.18524637348053496,821.0683814286283,821.0751618572926,3.733177564559812,0.00044106099994678516,0.000765463999982785
0.6082978401403729;0.08479146141503247,680.6580225938053,680.662592864713,1.4897603761148692,0.0004989110000224173,0.0007737460000498686
0.1865830230813288;0.9961751183820139,176.8478444671232,230.3621971791922,25.457209435175024,0.0004962520000617587,0.0008649970000078611
0.7676549754662655;0.3348620250965024,640.4360940703975,636.137122620924,13.37190726369664,0.00045451699998011463,0.0007226620000437833
0.5008722801893682;0.3708606238171306,977.8240509623479,980.5288068782088,16.54106703812437,0.00052531899996211,0.0007289039999704983
0.29955904331808125;0.6094908797840386,858.0897820742139,934.8932489248677,17.544032142589778,0.0005467209999778788,0.02539774900003522
0.2740372816700173;0.554712983199118,877.9883371979491,740.4988125180088,12.150980910171405,0.0007023429999435393,0.0008916980000321928
0.8283867017228124;0.31833538697626595,788.3067542670332,898.7126263287098,37.39710409568609,0.00051887299991904,0.0008543500000541826
0.6970354579877924;0.8247007697673044,791.9574232857784,811.1678020090969,8.012987536939896,0.0005540729999893301,0.0007667790000596142
0.7859659435688646;0.1614218158390236,1112.5699045702274,1106.2048486704255,23.75174544772234,0.0004990600000382983,0.000759883999990052
0.32845191142575114;0.9356249236623077,603.8937873115126,603.7355479908817,2.194452168227239,0.000526874999991378,0.0008072219999348818
0.6762069964233846;0.7870802294386995,620.0270480526585,630.5844032845905,5.941274870059505,0.0005004500000040935,0.0007608359999267122
0.32533611149285746;0.068388888385286,1103.764805108773,1104.3668742825346,32.9630520625931,0.00047382599996126373,0.0006932439999900453
0.177221430836499;0.39990924644200143,747.4029165262784,754.1079055684104,18.750103799556225,0.0004439919999867925,0.0007836519999955271
0.3092922384603196;0.3373734724747819,1187.239823367858,1085.7115107443747,54.9609154765178,0.0005015240000147969,0.0007222519999459109
0.7392915950891897;0.7917931666289297,981.8946244708922,964.6986992845482,3.306130749914051,0.0005017170000201077,0.0007890449999194971
0.6634245978125771;0.9351268470199686,1526.4895921936832,1525.3370843750374,6.2954718765316855,0.0004802439999593844,0.0008080789999667104
0.12250946423022524;0.5271008940593191,1223.7395098181132,1168.9485769674075,77.98151990669832,0.0006262029999106744,0.02681652400008261
0.7252543935207453;0.9383118194064446,1283.4198929007248,1258.1583813499042,8.552656300412808,0.0006922049999502633,0.0008876420000660801
0.30611889608380394;0.4219254379946933,989.7554663248452,994.3755580294674,35.57336240406478,0.0005534960000659339,0.0007520709999653263
0.10182656492640241;0.1812959663056879,577.041524704317,657.7567581474127,163.70923028019138,0.0005209070000091742,0.0006928569999899992
0.9280652883475962;0.8048537204404742,1056.5986005794725,1007.3715085701112,176.75974797692797,0.0005299130000366858,0.0007602949999636621
0.6495038584627091;0.21449610568878297,923.8677363342764,925.5651694700693,4.399137585136492,0.0005222409999987576,0.0007551449999709803
0.8299375923519138;0.9211447676082739,1037.2510359058465,1046.2183661026015,100.54095498904934,0.0005105619999312694,0.0008063619999347793
0.5433384585358846;0.9955790363380486,1483.310056204773,1488.1667604909867,7.464922443810501,0.000551429999973152,0.000829310999961308
0.42912476850952663;0.10074434346390049,1212.7655409555703,1214.8422871474581,20.22735363658716,0.0004973960000143052,0.0006858819999706611
0.6157704459965473;0.3777691989809897,768.847479282354,841.4082503169457,44.63911281260912,0.03484457199999724,0.0008739720000221496
0.42317876467279336;0.36520737025610217,847.8231989485676,871.9292238150499,52.72635094847348,0.0005566590000398719,0.0007596899999953166
0.028172157980406842;0.0031273413139374373,932.6442128937383,1105.5185702250922,196.70462526448716,0.0004967920000353843,0.0007487759999094123
0.1952696079306171;0.37621937068337785,1127.6497240757749,1116.725824079572,16.46304825913396,0.0004965229999243093,0.0007860590000063894
0.9241502056691236;0.05942871435091768,1595.0284716537442,1594.0332667759253,17.04294642579861,0.0004496469999821784,0.0007755020000104196
0.7390128173283279;0.30532613460204017,633.8578996431223,701.5956536899837,28.275621872695368,0.0005377910000561315,0.0008201289999760775
0.2519751347005189;0.0971851341054345,656.6170399842988,725.3721647925572,26.889331702736754,0.00046865499996329163,0.0006561750000173561
0.46177562520344606;0.1666664417155863,682.8472149155932,698.1052616592658,20.01033499294783,0.000434656000038558,0.0007095089999893389
0.027548995781679575;0.3985995807719096,1372.435287099278,1363.7010556103676,16.546457967083576,0.00046850900002937124,0.0007333099999868864
0.0008125717056906012;0.7145201583382875,1201.2103710340994,1209.552013645418,14.701011143738944,0.0005140619999792762,0.0007359439999845563
0.5793849457001037;0.6229710649548807,817.9654862099355,838.2648994877197,62.43579559758696,0.0005550229999471412,0.0007760290000078385
0.18404217713350413;0.7601620525755308,1071.8162346823358,1068.7588123325652,14.52887726806624,0.0004887989999815545,0.0007828650000192283
0.31356523698812044;0.4257985006057754,961.1926248524207,969.0249004130256,46.80231057345449,0.0005743180000763459,0.0006554509999432412
0.9776041582281553;0.2105444095916822,724.5462010350491,49.6859516636722,64.647742269542,0.0004937930000323831,0.00076192100004846
0.45679003146942976;0.39607032714422497,952.1800830404196,1005.1776045628884,60.99431186079048,0.00048016199991707254,0.0007355510000479626
0.1946171560812897;0.938467763155628,1111.1918647367097,1108.7872997498682,9.25365770294219,0.0005167649999293644,0.0007832889999690451
0.4264132703209049;0.8308028357298991,1070.9538837306131,1068.8397771274194,3.2057379694116555,0.0005218569999669853,0.0007251480000149968
0.41376319852448273;0.36795632055298266,909.2492640107105,902.5605093273426,59.42331706455471,0.0004746949999798744,0.0007936020000443023
0.9685294184609677;0.23955408470837436,281.05691310803115,196.22696541748644,106.77972017214542,0.0005341959999896062,0.0007680160000518299
0.5584109750208509;0.2444262297633294,1188.8199509078822,1198.6696526287965,2.6074989941439948,0.000534117000029255,0.0007349510000267401
0.32116838132365766;0.4136682597980156,811.5029335148716,846.2081373234982,43.5689772596249,0.0005382169999847974,0.000804205000008551
0.9161522381727185;0.5636185646821433,1426.6608689581078,1429.1758742153547,16.533585828552923,0.0005373879999979181,0.000790273999996316
0.7921633017228872;0.8320092845295626,1300.0666710289315,1339.2020726859175,139.37684463554118,0.0005050199999914184,0.0006758140000329149
0.14572341378816245;0.4707553006569579,1171.9465250875285,1199.2195529308447,57.55832743720841,0.0005426100000249789,0.0007688619999726143
0.7558141179997873;0.4570135689055346,1060.4282201079152,1019.8440520613854,47.37001866066782,0.0005568790001007073,0.0007689340000069933
0.25053438381305515;0.26765831535824625,1050.451573993874,921.5323027056825,44.29766987840046,0.0004721990000007281,0.0007398289999400731
0.4042344406671522;0.8903080774867964,467.65713163208443,468.5640980218457,4.166869060294952,0.0004879010000422568,0.0007675099999460144
0.8506837354580478;0.8993832891810459,1070.2502108369504,893.6932153830332,198.64663985772864,0.0004532670000116923,0.0008188179999706335
0.12283981157958301;0.2321813979776377,1202.2569124016713,1307.169507527482,30.81107684367314,0.00048445899994931096,0.0008032100000718856
0.3448528730192989;0.15406167405096827,1123.368511164859,1122.8099746744497,4.580104831641077,0.0005213550000462419,0.0007198140000355124
0.8606827575470611;0.5589373845950714,1234.974552495364,1221.3481917748059,29.684231603441162,0.0004786190000913848,0.0007676539999010856
0.2715662354498707;0.7981238876158235,646.6910660778751,661.8526113000122,9.128964972877194,0.0004545549999193099,0.04910681100000147
0.6021777760019906;0.14968227309146176,734.1323927901085,736.9402512420288,5.390098834749125,0.0006854089999706048,0.0008476410000639589
0.881629727948599;0.46296518143543675,702.5628683887372,686.1544244886961,45.99158405124978,0.000547841000070548,0.0007132869999395552
0.7154846147312024;0.992461860908816,789.7905741067395,793.3637791296502,16.057910811055834,0.0005077770000525561,0.0007377099999530401
0.2970761678985884;0.7641568035969717,511.3807834284555,509.89187837241667,2.5010479069563005,0.000563400999908481,0.0007720769999650656
0.8975600753117288;0.5088902196863654,1028.3480755345515,1073.672850132079,102.25435923612255,0.0005535869998993803,0.0007480419999410515
0.5887286493659567;0.18603892261442057,1084.6914006020877,1079.212569795046,4.906009687786217,0.00048166200008381566,0.000726063999991311
0.808115152901539;0.40060001702553016,802.4326677699995,798.1271758762399,39.202124644539985,0.0005247620000545794,0.0007580889999871943
0.982588030767884;0.45351418356423967,1083.0128109930915,1063.6375172794808,35.261229886129136,0.00043067599995083583,0.033259599999951206
0.0683494967321604;0.56915088651456,598.6647422091194,597.9747517416297,11.840527664783492,0.0006517939999639566,0.0008514559999639459
0.5200254640353813;0.3284124367104203,838.7946813054225,842.601123268741,50.27648939651687,0.0005053869999755989,0.0008380210000495936
0.33107724001566263;0.862086732639365,1084.5523586270638,1085.069368842643,4.382843780745941,0.0005349340000293523,0.0007888000000093598
0.9794696921717615;0.13155356732427725,1214.1116979650346,1172.67327424604,24.46093010512512,0.0004911940000056347,0.0007919010000705384
0.963483206128389;0.28083054698508947,950.0661581738901,945.4135495192892,64.12448303775663,0.00047928399999364046,0.0008536319999166153
0.17528176511507576;0.3865073559892448,819.4513408411666,820.9726982132323,8.787315936608744,0.0005335659999445852,0.0007321599999841055
0.5467741874203866;0.08542931590784619,895.3726307602567,896.870399119665,4.026791255424954,0.000460699999962344,0.038992567000036615
0.6495107808818452;0.21807628281068425,897.0008424688453,900.5571671452861,1.5300192669411437,0.0006593370000018695,0.0008823169999914171
0.822665725523955;0.39653290550664244,658.8683058529043,672.362977938428,19.242531396337032,0.0005385339999293137,0.0007783519999975397
0.8118285641088792;0.28248212447800625,907.12451951766,1069.8413422602548,22.17330475826339,0.0005938210000522304,0.0007206750000250395
0.7345244635505654;0.2728141232165161,905.1665859396758,920.6974408747315,26.49294322500411,0.0005295209999758299,0.0007978469999443405
0.9123946428241383;0.4166853952279681,767.3763372331589,777.6692994301374,27.36026282891484,0.00048078300005727215,0.0007630970000036541
0.3210212863560612;0.09611762038099847,1313.5788149898665,1295.7907471973517,18.95520133993537,0.0005985679999866989,0.0007147700000587065
0.7560570618795441;0.32000293414456815,804.4998244680417,885.5819837020545,25.167200445089087,0.0004890019999947981,0.0007457389999672159
0.7486368774288132;0.4937803766951607,719.5305077976202,765.3061545633793,39.903405256857326,0.0004905040000267036,0.0007681780000439176
0.7947315174711467;0.1553902432973291,1063.58387231608,1059.6792198294581,21.785771934376914,0.0005563429999710934,0.0007978120000871058
0.42061200978453683;0.723856948582976,867.2955704274196,867.5073938083851,3.3349400894929246,0.0005378360000349858,0.0007257430000890963
0.24271810400859095;0.2058972490574239,1165.3913696680083,1506.5938823041913,15.678914044266604,0.0004735229999823787,0.0006937680000191904
0.6117360240506937;0.7652670794128256,683.5367964091014,683.7371630722402,78.8107334468479,0.0005465550000280928,0.0008014610000373068
0.5837326468348113;0.80187979336655,695.7903920078396,688.7826496409173,10.618986359058708,0.0005298529999890889,0.0007454880000068442
0.30380095865374546;0.023156624911920387,577.010969162172,577.6995565630239,25.218758906499332,0.0005138239999951111,0.0007171800000378425
0.674673699765146;0.274495583498386,871.0226028804901,870.0980939024032,26.818615640492656,0.000474544000098831,0.000891409000018939
0.8610696081044875;0.9317874341532448,967.8580869156814,964.8794432330019,116.98602795601639,0.0005021659999329131,0.0006952429999955712
0.4973414086552589;0.5788482983128774,1081.0481227619875,1082.1622752452508,40.10650719012261,0.0005422369999905641,0.0008023990000083359
0.7705194114121715;0.2593345012149796,1113.808361220356,1107.866257414295,18.388152562025358,0.00048729900004218507,0.0008846050000101968
0.43452745359348843;0.1363182685207459,966.8325380183289,965.5650069423982,14.772277525497154,0.0005118640000318919,0.0007468280000466621
0.7058945530023872;0.09652599783083882,992.895566350729,994.1297574641428,4.8768960649034385,0.000491445999955431,0.0007582250000268687
0.06797219487643025;0.5304904723516333,679.156808044006,700.8807193344053,58.39062519980944,0.0004937229999768533,0.0007727400000021589
0.3222097437398711;0.6834894509205458,1268.851789275924,1271.4330475948334,10.914511226679569,0.0004411459999573708,0.0007664670000622209
0.3277100386387878;0.6417701952654699,1153.985864676236,1147.4608457035372,6.0274329924420025,0.000532286999941789,0.0007235620000756171
0.7720184460959174;0.2523920216829143,1163.1974728429184,1168.6621188685194,31.348323432556825,0.0005308390000209329,0.0008498999999346779
0.7870984898451788;0.330717496035857,542.0713948349445,546.4075476735592,8.91984623957938,0.0004817870000124458,0.0007862449999720411
0.014824840190415411;0.392225665531039,1358.4928403990352,1362.7865259046096,6.254783788644639,0.0005015899999989415,0.0006762710000884908
0.7386611354374965;0.05716507056624831,497.81975002792643,509.4099565198064,7.545071178793247,0.000492901000029633,0.0008394919999545891
0.7858269244297501;0.9006100219653671,1129.0042658319599,1136.07669373612,200.48798358576707,0.0004865539999627799,0.0007646300000487827
0.8428587834188449;0.7388203033972126,504.08948817946106,890.0569844262342,301.4243622946179,0.0004700409999713884,0.0007635100000698003
0.43183542384802875;0.8193468326338638,1172.8296724875827,1172.9506260187122,2.621158697694094,0.0005377950000138298,0.0008655490000819555
0.9855129900262017;0.9086474868328708,795.9283146102784,521.052805840545,154.53983883533635,0.0006279049999875497,0.0007656970000198271
0.5608180499915546;0.25151086823342095,1136.0278043320957,1087.6752081686404,65.10270771825041,0.0005362929999819244,0.045956579999938185
0.010370513876348575;0.9443891044911648,1162.367018409486,1194.8939923907474,23.006753457978412,0.000675821000072574,0.0009094949999735036
0.637350384433699;0.4492929391689099,1031.9967104817688,1020.5074274717738,52.962460100645124,0.0005727539999043074,0.0008047610000403438
0.6465142642017282;0.35697808802224584,875.8886569011605,1022.0348535504168,59.13287018894725,0.0005210609999721783,0.0008625330000313625
0.6106498977605559;0.39778233071750024,953.1924007658822,931.1610392432152,42.08959774572328,0.000536531999955514,0.0007889190000014423
0.5125955658518193;0.16482455235101545,685.3930275688489,684.0418804728508,4.862021989158304,0.0005972380000685007,0.0007773070000212101
0.5882127265694324;0.09745679258938933,605.9711481837907,606.7199295966966,4.479665813647813,0.0005723570000100153,0.0007919260000335271
0.24628229918867373;0.12830493228155027,1300.5872184616665,1255.7903158606741,25.492453629244306,0.0005367649999925561,0.03348854300008952
0.03766044805404234;0.16704557472214887,1055.0955230317413,1011.98180857253,197.52070404842286,0.0006764230000726457,0.0009599620000244613
0.6344467635903988;0.6731780349156665,1165.3532161790667,1148.9413475711413,66.14865823710397,0.0005264859998987959,0.0008299149999402289
0.9321189520738687;0.1923855092419533,658.7515176306727,664.1223527693323,12.383339465201,0.0005451290001019515,0.048222752000015134
0.7023486061198286;0.9141165500580523,1497.3731336175497,1497.283447645038,0.7852854512675262,0.0006530619999693954,0.04914027799998166
0.9558262744664304;0.2819856054885004,1024.148755102218,1005.0981743146833,68.66435265692631,0.0006707180000375956,0.049195768000004136
0.9484990874013887;0.2392652382446423,599.659477793253,335.11653203833816,36.20248058886119,0.0007979080000950489,0.0010300140000936153
0.5716161614375637;0.13067080359924066,560.8165679416372,560.9244718631709,2.0561270121294912,0.0005228649999935442,0.000805405000050996
0.47016110891540575;0.9230299029568225,742.2262846423309,748.85572312805,5.2235533474489335,0.0005819959999371349,0.0008191350000288367
0.2968176644488023;0.6092213370142685,879.1388090274503,883.5314422416344,1.443839074768221,0.0005366199999343735,0.000829746000022169
0.4920397337091802;0.1535393564826839,665.7361560342895,665.5891963148165,4.696718678415146,0.00046831299994209985,0.0007773249999445397
0.07663728958657501;0.4527541244010429,1365.2968804863249,1362.2493905171998,9.637036156418738,0.0005375309999635647,0.041157451000003675
0.0174467916487947;0.299695268752751,866.1496724609481,868.7670921134954,10.714457106516734,0.0007186110000247936,0.0008536969999113353
0.45309663762655106;0.9042669272586216,525.5159366428568,515.2601878380738,9.17010139698966,0.0005535340000051292,0.0008073360000935281
0.027303102109547894;0.5887148765693525,962.930654172214,964.8178253438217,57.627504007956105,0.00048071100002289313,0.0007185110000591521
0.829520288460867;0.8140378540665256,1519.5649392723476,1544.97739935056,167.66194899878732,0.00056029799998214,0.0007007120000253053
0.355133069886191;0.006593220634510288,414.2584215776062,410.6116066931196,5.643602029590109,0.0005423630000223056,0.0007924729999331248
0.7089454948547526;0.6973880014988187,1028.3622613407738,758.6957334210406,74.10689430980827,0.0005053849999967497,0.0007806079998999849
0.9149878009696784;0.5986556347781231,1280.8205422557435,1278.5214060816368,12.048542981372595,0.0006092910000461416,0.0006907690000161892
0.9102424191496505;0.5055559980439797,853.5653919176494,891.5321192459754,34.04086647304391,0.0005033770000864024,0.0007987540000158333
0.8223189598569984;0.4051284545253211,711.8645893780875,713.8338194606458,6.423721878769574,0.0005238080000253831,0.0007473470000149973
0.03193889942285033;0.29718016882223186,703.5737021309053,703.58413433317,3.850460510021454,0.000543831999948452,0.0008075260000168782
0.1904591823297236;0.8151156602855592,896.7094859258285,899.4665347228744,13.15938389940376,0.0005270400000654263,0.0007826380000324207
0.10005267498355219;0.49956079417795707,1201.9152756085539,1204.258145005178,11.515803121229817,0.000472079000019221,0.0006969190000063463
0.5712427256793557;0.8553251225418395,686.3063179375758,686.2255044489916,2.493182670367957,0.000549192999983461,0.0008394139999836625
0.44083599739739754;0.5155909844196938,933.316358203694,886.2099114543346,12.788333478005073,0.0007031409999171956,0.000781081000013728
0.7517199859905307;0.29310711166153314,657.9490524978185,666.7582940980844,2.867736949242717,0.0005312979999416712,0.0008117600000332459
0.9813260989772988;0.19624685356491722,389.744427605252,679.5980956185363,37.91473035366839,0.0006004790000133653,0.0007228569999142564
0.8842149246212774;0.3588118807555022,975.7815569807229,989.847609677735,28.137440375456908,0.000540859000011551,0.0007688560000360667
0.510578183247229;0.5457152032332417,1004.2361887034008,1001.4641882389506,20.716923090524627,0.0005026910000651696,0.0007792610000478817
0.5930043105276618;0.4709076485523316,889.6624281765435,895.1725161440907,12.334473976122007,0.0006084870000222509,0.0007178030000432045
0.7268169358425223;0.9561300320413075,1179.230281569881,1147.4790083946857,8.466410585410957,0.0005535870000130672,0.0007954000000154338
0.10665612779589739;0.11054877237365557,912.6799275562005,906.6885932054263,41.70572667255617,0.0004725360000747969,0.0007203339999932723
0.7966253225643533;0.9080684653303149,1057.9717544412124,1057.0406135778699,106.68102704754307,0.0005666939999855458,0.033054287000027216
0.9360212078289285;0.5305573234291333,889.2282028451418,916.3575867579996,30.486849413687683,0.0006184950000260869,0.0008765050000647534
0.061491837988622344;0.39058914414652324,1201.6758693976608,1200.101325989324,19.083294367647007,0.0005176640000854604,0.000855970000088746
0.22434812898043655;0.5050270196771249,809.5401195776811,817.1785017750998,26.480316080175598,0.0004895469999155466,0.0007632669999111386
0.35030610754616287;0.3974526628555911,861.4605695183275,833.629284871872,52.476171575594556,0.0004536970000117435,0.0007812570000851338
0.43403418054295395;0.8000935247228564,1314.171774033527,1310.5755154231836,2.414031995683594,0.0005282460000444189,0.0008811369999648377
0.8021294419615842;0.5891394051139153,943.9294133496132,944.622632148687,11.574505097838035,0.0004595030000018596,0.0006727740000087579
0.519854291597614;0.9406119418602087,1219.7142545358515,1219.4936815255182,0.4262881302244412,0.0004724379999743178,0.0008713449999504519
0.7140266973730119;0.4635186320964565,762.4669146302865,768.8840505884011,17.42924531979174,0.0005332430000635213,0.0007888520000278731
0.5986077435823721;0.5110214041108033,983.8070564010227,967.7722535842727,13.733066032644002,0.0005396550000114075,0.0007513679998965017
0.9509845973395168;0.9304495759586064,902.7282340889317,736.4585015425407,337.2624739051694,0.00048335999997561885,0.0008013870000240786
0.32510125366653464;0.5293809350212323,936.3072756553139,992.3978719497444,7.472884505554537,0.0005176329999585505,0.0007625089999692136
0.2858958480128534;0.6205112396229978,959.8742755006801,958.934820776081,4.10194997470061,0.00048405300003651064,0.0007452969999803827
0.7721193838965024;0.6215256302186344,1343.9621004892924,1335.4713268814812,8.760974947156738,0.0004268840000349883,0.0006748399999878529
0.6147649810818574;0.9606947691084441,1313.5429321019305,1313.5916256346113,2.4185621839765408,0.00046426100004737236,0.0008310010000514012
0.19148154947745466;0.85830102649291,1378.7452329211449,1377.8491429377773,9.380831740890821,0.0005875299999615891,0.049885270999993736
0.4409043326524992;0.15402977766216863,818.3780983042241,821.3280551683395,14.528359631319605,0.0006489359999477529,0.0008714449999160934
0.7256551972418043;0.5926991762383209,1010.5719037323879,935.7327318152963,90.21268624966635,0.0006314649999694666,0.0007796009999765374
0.6037921276723002;0.32456362803414485,997.8309815708249,1016.6091124108071,52.178751967644224,0.0005274779999808743,0.0007424309999350953
0.4940767097005745;0.10246937262088562,1032.98898060771,1026.8439507464614,3.9655887342523046,0.0004889519999551339,0.0007648150000250098
0.8650046922488104;0.43682091274333523,666.283379663765,680.2430560511912,41.819912100522025,0.0006022790000770328,0.0007944890000999294
0.13558281695876184;0.0680398997817192,251.71485268467598,642.937451273392,180.02777058181337,0.0004740159999983007,0.0007427540000435329
0.4728375001960389;0.2286936724005164,1002.1110326380397,1004.5247694899371,1.8449800857256404,0.0004845560000603655,0.0007783120000794952
0.13801675445159134;0.09452081781002941,962.3175186549684,570.7980973894755,156.9416878143337,0.0005743890000076135,0.0006541230000038922
0.020704590554270763;0.21039240266902381,982.2905996208369,1085.1015804941944,190.58881874624018,0.00048469299997577764,0.0007608370000298237
0.4469454817490649;0.9494149499009072,864.5630651431403,868.9733559451718,2.958414419149065,0.0004752229999667179,0.0008049790000086432
0.9183463316943178;0.22310607627377288,462.7091377865071,507.68116076970256,11.867124526509164,0.0006041650000270238,0.0008328960000199004
0.8611331503029328;0.5735907664728299,1086.4660541907099,1080.8761111069007,18.435302425675808,0.0005283429999280997,0.0007624899999427726
0.8940925004305477;0.5389101521067725,1393.569437901167,1402.5100443181109,26.445324154822902,0.00044632200001615274,0.0007896420000861326
0.29137996465773675;0.7628545756488655,478.0141701775428,476.13119603535074,2.9129726913941383,0.0006094310000435144,0.0007644130000699079
0.358818244365233;0.1619590956326834,1063.2964114885408,1073.2246552560598,11.12594164189765,0.0005270299999438066,0.0008700109999608685
0.46250195874526245;0.39639617683724016,953.9721476052844,1003.40483324349,61.78326715723635,0.0004783710000992869,0.0007511960000101681
0.07840790072736892;0.7663790038562586,1509.552260667148,1509.8669355541408,9.153498195425383,0.0006089880000672565,0.0007479649999595495
0.11181061927402347;0.5501999850494181,905.5508805645227,909.6632988269483,29.590756047306506,0.000537619000056111,0.0007758939999575887
0.737433087251027;0.7960163980489227,1058.5638014929282,1060.3282394152795,1.3446841785577497,0.0004983170000514292,0.0008021210001061263
0.8036721601610405;0.44094717537158434,1182.5499943350287,1177.783954772735,31.399758478438354,0.0005985540000210676,0.0007843009999533024
0.17063049883455284;0.4814390956930805,1065.3235638374306,1057.7111748013929,26.614305823211804,0.000509211000007781,0.0007419569999456144
0.41821779198645415;0.008595456581021899,849.7770014351526,885.0902080188912,23.14531754773667,0.0006601229999887437,0.0008834079999360256
0.6980769323691838;0.06837041499979846,696.7002285505042,696.3208608313753,2.512295842894702,0.0005162830000244867,0.04778206800006046
0.40390019613545114;0.6177619432745879,1070.444682948795,1057.8155793439375,28.929415490884587,0.0006175199999916003,0.0007634039999402376
0.5495984184584879;0.6744648630640397,959.3147335065395,959.4870455804648,45.418285031117655,0.000545375999990938,0.0007803200001035293
0.13663719226729043;0.050341820499193446,765.06059899693,870.1887705107687,241.62359329985807,0.0005326440000317234,0.0007715840000628305
0.32067308841346165;0.32382788675218765,1177.9189731082247,1133.5172148439838,26.70250771228888,0.00044861899993975385,0.000732947999949829
0.5367151045240283;0.8033082561922413,803.2218590017584,803.5369631565021,2.1209127403138486,0.000491919999944912,0.000792335000028288
0.2468405774605268;0.7280946209904761,791.8240243529535,713.1091615112467,36.93362776036234,0.0005399030000035054,0.000868415000013556
